,file_name,totalArea,Ecc,EquivlentDiameter,weightedX,weightedY,Rectangularity,MeanIntensity,Circularity,Elongation,EulerNumber,Class
166645,subset3_negative_53512_107850.jpg,843.0,0.8196749846299501,32.7618823667344,21.279952550415185,20.903914590747327,0.36025641025641025,0.0,4.935280308571898,0.8653846153846154,1.0,0
366951,subset8_negative_20976_110653.jpg,499.0,0.620412191292787,25.206081266687328,28.37675350701403,18.374749498998,0.4235993208828523,0.0,2.5726483162686744,0.8157894736842105,1.0,0
103449,subset2_negative_82428_101347.jpg,10.0,0.6123724356957947,3.5682482323055424,31.2,32.0,0.8333333333333334,0.0,0.6202357696493015,0.75,1.0,0
376348,subset9_positive_65701_131494.jpg,17.0,0.946958529475175,4.652426491681278,11.882352941176471,2.4705882352941178,0.6071428571428571,0.0,0.9221447327674168,0.5714285714285714,1.0,1
177752,subset4_positive_47868_109613.jpg,34.0,0.7862362155843059,6.579524642479542,30.176470588235286,29.794117647058826,0.85,0.0,0.9043556452551632,0.625,1.0,1
402306,subset9_positive_97221_139053.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10,subset0_negative_60596_109649.jpg,2.0,1.0,1.5957691216057308,32.0,32.5,1.0,0.0,0.0,0.5,1.0,0
27460,subset0_negative_82729_132184.jpg,316.0,0.7151837713632058,20.058506827187102,30.65506329113924,45.81962025316456,0.33760683760683763,0.0,2.9586151818413824,0.6153846153846154,1.0,0
217853,subset4_negative_40196_119976.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
119703,subset2_negative_93869_137683.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
308101,subset7_positive_96549_121705.jpg,2.0,1.0,1.5957691216057308,31.5,32.0,1.0,0.0,0.0,0.5,1.0,1
31781,subset0_positive_19196_145227.jpg,372.0,0.5798520605399509,21.76338922689847,36.951612903225815,32.45967741935484,0.4615384615384616,0.0,2.0826153648352554,0.8387096774193549,1.0,1
44469,subset0_positive_48912_137979.jpg,94.0,0.6716766347501841,10.94004191971426,29.776595744680854,32.202127659574465,0.5222222222222223,0.0,1.5808665373071948,0.8,1.0,1
331099,subset7_positive_71960_126598.jpg,4.0,0.7905694150420949,2.256758334191025,32.25,32.0,0.6666666666666666,0.0,0.424876091379056,0.6666666666666666,1.0,1
343645,subset8_negative_90403_113159.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
205678,subset4_positive_00951_101285.jpg,103.0,0.8382080458435056,11.451797811161432,31.36893203883495,29.951456310679607,0.6058823529411764,0.0,1.437991075735162,0.5882352941176471,1.0,1
340050,subset8_positive_69862_103054.jpg,4.0,0.7905694150420949,2.256758334191025,32.25,32.0,0.6666666666666666,0.0,0.424876091379056,0.6666666666666666,1.0,1
365978,subset8_negative_39227_129335.jpg,4.0,0.0,2.256758334191025,32.5,33.5,1.0,0.0,0.3183098861837907,1.0,1.0,0
190172,subset4_negative_45782_134458.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
294651,subset7_negative_63577_139856.jpg,531.0,0.8902261592969014,26.001734523957648,39.25612052730697,30.11111111111111,0.3087209302325581,0.0,4.984144882800479,0.9302325581395348,0.0,0
129913,subset2_negative_29556_106706.jpg,1782.0,0.8424313205714589,47.63310685561105,31.37991021324355,45.91750841750842,0.7525337837837838,0.0,3.3735162845046496,0.578125,0.0,0
73087,subset1_negative_01375_124148.jpg,603.0,0.8995729679674045,27.708544629325143,31.462686567164177,20.45273631840796,0.6525974025974026,0.0,1.6021679861700462,0.4772727272727273,1.0,0
339380,subset8_negative_06815_111183.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
375453,subset8_negative_93813_136330.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175591,subset4_negative_41306_112910.jpg,10.0,0.7905694150420949,3.5682482323055424,30.5,32.0,0.8333333333333334,0.0,0.6202357696493015,0.75,1.0,0
6583,subset0_negative_00950_103693.jpg,19.0,0.8873875128056556,4.918490759365935,31.78947368421053,32.421052631578945,0.6785714285714286,0.0,0.9513155219899524,0.5714285714285714,1.0,0
47199,subset1_negative_56430_105863.jpg,45.0,0.9199524493095922,7.569397566060481,31.177777777777774,30.777777777777782,0.5,0.0,1.3428298322204513,0.9,1.0,0
169104,subset3_negative_06819_109538.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
236240,subset4_positive_04168_130684.jpg,222.0,0.7081282639539116,16.812470934731937,30.25225225225225,33.25225225225225,0.7047619047619048,0.0,1.1692369208648834,0.7142857142857143,1.0,1
119110,subset2_negative_96708_106635.jpg,33.0,0.9280496160537364,6.482044814428575,32.63636363636363,32.78787878787879,0.5238095238095238,0.0,1.182266024584009,0.7777777777777778,1.0,0
153671,subset3_positive_06819_108948.jpg,79.0,0.5455497944814042,10.029253413593551,32.45569620253165,32.9240506329114,0.7181818181818181,0.0,0.9661871076814826,0.9090909090909092,1.0,1
299325,subset7_positive_57224_125040.jpg,54.0,0.8477853837644661,8.291859587312052,30.66666666666667,31.740740740740737,0.7012987012987013,0.0,1.1671064777350737,0.6363636363636364,1.0,1
148851,subset3_positive_30132_100528.jpg,828.0,0.3669502388838473,32.46909827883606,43.5072463768116,38.74033816425121,0.5897435897435898,0.0,2.185029651043519,0.9230769230769232,1.0,1
283293,subset5_negative_68929_126841.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355839,subset8_positive_64658_110077.jpg,471.0,0.4969112475327997,24.488687706168772,25.878980891719745,40.04033970276009,0.7268518518518519,0.0,1.230922223134606,0.8888888888888888,1.0,1
359912,subset8_negative_48856_130814.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
244541,subset5_negative_68974_105116.jpg,75.0,0.5671487383369427,9.7720502380584,30.18666666666667,31.82666666666667,0.7575757575757576,0.0,1.0018328263425782,0.8181818181818182,1.0,0
248794,subset5_positive_56685_126335.jpg,104.0,0.4452730637940036,11.507254783503187,32.68269230769231,33.596153846153854,0.6666666666666666,0.0,1.2996593704407544,0.9230769230769232,1.0,1
169166,subset3_negative_18990_119761.jpg,202.0,0.9918236223755472,16.03728119216293,29.49504950495049,37.74752475247525,0.21861471861471865,0.0,3.8114347122583316,0.5238095238095238,1.0,0
244620,subset5_positive_22764_143068.jpg,56.0,0.6526278953265489,8.444016491289505,31.17857142857143,30.339285714285715,0.6913580246913579,0.0,0.9711453517235568,1.0,1.0,1
269490,subset5_negative_24702_117290.jpg,18.0,0.6957452803703529,4.787307364817192,31.777777777777782,32.833333333333336,0.6,0.0,1.0041663843227275,0.8333333333333334,1.0,0
190627,subset4_positive_02477_124020.jpg,21.0,0.0,5.170882945826412,32.0,32.0,0.84,0.0,0.7067603713175155,1.0,1.0,1
148513,subset3_positive_29969_127547.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
164474,subset3_negative_58706_100387.jpg,365.0,0.9516162471880402,21.557653718072718,42.663013698630145,32.8027397260274,0.3288288288288289,0.0,2.224832379738193,0.8108108108108109,1.0,0
261324,subset5_negative_08334_122843.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24762,subset0_negative_71780_106808.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361211,subset8_negative_13951_100997.jpg,5.0,0.0,2.5231325220201604,32.0,32.0,0.5555555555555556,0.0,0.5092958178940652,1.0,1.0,0
377942,subset9_negative_65787_136924.jpg,181.0,0.9299611700437114,15.180789096653195,35.011049723756905,32.773480662983424,0.21294117647058824,0.0,5.331316455529903,0.7352941176470589,1.0,0
296543,subset7_positive_38704_128863.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
254209,subset5_negative_54201_112280.jpg,25.0,0.9505979622940636,5.641895835477562,30.68,32.44,0.44642857142857145,0.0,1.2914011210880096,0.875,1.0,0
413563,subset9_negative_33473_102365.jpg,394.0,0.7167965044970581,22.39768694811261,43.25888324873097,9.159898477157359,0.5777126099706745,0.0,1.712597465405948,0.7096774193548387,1.0,0
390448,subset9_negative_88402_132259.jpg,14.0,0.8822239591614841,4.222008245644751,31.857142857142854,31.42857142857143,0.7777777777777778,0.0,0.6922274214835955,0.5,1.0,0
361565,subset8_negative_35761_138302.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
278098,subset5_negative_34623_144195.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
96487,subset2_negative_67131_129860.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361981,subset8_negative_34559_106887.jpg,2.0,1.0,1.5957691216057308,31.5,33.0,1.0,0.0,0.0,0.5,1.0,0
312766,subset7_negative_54230_130691.jpg,1042.0,0.8329453000410825,36.424107478619696,20.24376199616123,20.471209213051825,0.4194847020933977,0.0,3.2155852413635158,0.8518518518518519,1.0,0
282219,subset5_negative_35878_126150.jpg,225.0,0.9958006766215776,16.925687506432688,40.382222222222225,40.524444444444434,0.15151515151515152,0.0,4.778100207048448,0.7333333333333333,1.0,0
158248,subset3_negative_68984_120756.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
377108,subset9_negative_52136_115645.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57456,subset1_negative_53085_120652.jpg,1594.0,0.6499292086729601,45.050458758017655,38.02132998745296,33.38205771643664,0.4432703003337041,0.0,3.980786106174018,0.935483870967742,0.0,0
95930,subset2_negative_60723_105573.jpg,113.0,0.973669323591232,11.994835078277376,29.176991150442483,27.761061946902647,0.33630952380952384,0.0,2.297084924177028,0.7619047619047619,1.0,0
218199,subset4_negative_89321_107679.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
322668,subset7_negative_68085_115124.jpg,597.0,0.7582216969251152,27.5703465376642,22.16750418760469,42.685092127303186,0.3015151515151515,0.0,4.920515888009208,0.9777777777777776,1.0,0
363041,subset8_negative_62027_123245.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157418,subset3_negative_53872_134635.jpg,255.0,0.7908635899686056,18.01877032173579,49.31764705882353,15.282352941176471,0.6710526315789473,0.0,1.2798961049952235,0.95,1.0,0
175057,subset4_positive_55750_113923.jpg,197.0,0.6195956606958904,15.837556323903856,32.90862944162436,35.11675126903553,0.6080246913580247,0.0,1.4279500255884607,1.0,1.0,1
35814,subset0_positive_75227_123103.jpg,289.0,0.7327191216339058,19.182445840623714,26.951557093425606,24.86851211072664,0.6880952380952381,0.0,1.2619733698588826,0.9523809523809524,1.0,1
46956,subset1_negative_93071_123185.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
258724,subset5_negative_70157_139881.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
195781,subset4_negative_89762_102173.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
247016,subset5_negative_72830_102626.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
268949,subset5_negative_43183_113145.jpg,22.0,0.8640779449668834,5.2925674284012265,33.0,32.5,0.7857142857142857,0.0,0.8866995184380071,0.5714285714285714,1.0,0
189296,subset4_negative_87713_102663.jpg,10.0,0.7905694150420949,3.5682482323055424,45.5,33.0,0.8333333333333334,0.0,0.6202357696493015,0.75,1.0,0
314363,subset7_negative_20099_141928.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79816,subset1_negative_05509_137051.jpg,51.0,0.9274645353819267,8.058239062071396,28.37254901960784,29.901960784313733,0.6071428571428571,0.0,1.2877405978012142,0.5833333333333334,1.0,0
26791,subset0_negative_91986_115753.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
337006,subset8_negative_58130_135508.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
338446,subset8_negative_59233_112021.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
251336,subset5_negative_97218_129563.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
185107,subset4_negative_89321_103111.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
109014,subset2_negative_26179_136894.jpg,17.0,0.8660254037844386,4.652426491681278,32.411764705882355,31.35294117647059,0.7083333333333334,0.0,0.9773761316443198,0.6666666666666666,1.0,0
11965,subset0_positive_49484_126701.jpg,13.0,0.523556754446835,4.068428945128218,31.384615384615387,30.615384615384613,0.8125,0.0,0.6422005297067807,1.0,1.0,1
232986,subset4_positive_17124_119831.jpg,16.0,0.6642297420901242,4.51351666838205,31.1875,33.8125,0.8,0.0,0.7454531602318967,0.8,1.0,1
14490,subset0_negative_19998_100359.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4350,subset0_negative_76543_108522.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
74390,subset1_negative_65896_140718.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
138888,subset3_negative_27629_101044.jpg,166.0,0.8306741967223183,14.538148590038452,29.391566265060238,29.26506024096385,0.6509803921568628,0.0,1.4000351400900095,0.8823529411764706,1.0,0
82728,subset1_negative_26290_141333.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
344751,subset8_negative_21954_129194.jpg,205.0,0.9862393401874406,16.15593100600236,24.81463414634147,27.151219512195123,0.3942307692307692,0.0,3.1401681961844456,0.325,1.0,0
281945,subset5_negative_54201_112148.jpg,7.0,0.8164965809277259,2.9854106607209236,31.0,32.0,0.7777777777777778,0.0,0.5300702784881366,1.0,1.0,0
21353,subset0_negative_54952_107083.jpg,3.0,0.8164965809277259,1.95441004761168,31.66666666666667,32.333333333333336,0.75,0.0,0.309207662451413,1.0,1.0,0
293388,subset7_negative_64522_120888.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48309,subset1_negative_96592_121180.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
323992,subset7_negative_90986_112094.jpg,86.0,0.9894409344079982,10.464157913908982,27.046511627906977,20.32558139534884,0.31272727272727274,0.0,3.2938297203515416,0.44,1.0,0
206758,subset4_negative_55268_128338.jpg,777.0,0.8904631170025874,31.453253031430968,19.96653796653797,37.555984555984566,0.3312020460358056,0.0,4.8027579750482206,0.9019607843137256,-1.0,0
58643,subset1_positive_93409_137453.jpg,21.0,0.8739193206284163,5.170882945826412,34.04761904761905,33.38095238095238,0.525,0.0,0.8647775364428636,0.625,1.0,1
220488,subset4_positive_45782_118591.jpg,53.0,0.6030081130743826,8.214724333230155,31.20754716981132,33.75471698113208,0.7361111111111112,0.0,0.9621124081752079,0.8888888888888888,1.0,1
88356,subset1_negative_36171_138302.jpg,676.0,0.7047372579501868,29.33785834448333,17.081360946745562,39.31804733727811,0.4491694352159468,0.0,5.432584831689564,0.813953488372093,0.0,0
181912,subset4_negative_11064_132649.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71372,subset1_positive_51679_141405.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41319,subset0_negative_13686_113681.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
239423,subset4_negative_97507_116559.jpg,38.0,0.9719315288127646,6.955796338302048,35.0,33.28947368421053,0.5846153846153846,0.0,1.6992120014315917,0.38461538461538464,1.0,0
331266,subset7_negative_31091_127959.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159040,subset3_positive_16689_114880.jpg,693.0,0.6746518352681427,29.70446102021492,20.256854256854254,28.774891774891767,0.6288566243194192,0.0,1.6397376039090088,0.7631578947368421,1.0,1
255151,subset5_negative_22938_144101.jpg,589.0,0.8637361100058774,27.38499756890643,17.149405772495758,29.94567062818336,0.4362962962962963,0.0,2.6422833775644468,0.6666666666666666,1.0,0
314277,subset7_positive_57528_127127.jpg,16.0,0.5773502691896258,4.51351666838205,31.5,31.0,0.8,0.0,0.6758228726291923,0.8,1.0,1
121690,subset2_negative_73069_116645.jpg,108.0,0.9528384157304132,11.726460285670074,35.62037037037037,31.88888888888889,0.5714285714285714,0.0,1.6424543869079162,0.42857142857142855,1.0,0
267405,subset5_negative_15038_114520.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300478,subset7_negative_81479_103821.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
345993,subset8_positive_66896_131419.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
